iter	Logloss
196	0.5444870223
197	0.5443445705
198	0.5442583097
199	0.544033626
200	0.5439431115
201	0.5438438577
202	0.5436812599
203	0.5435467967
204	0.5434944998
205	0.5433954175
206	0.5432227498
207	0.5431835014
208	0.5430397387
209	0.5429896596
210	0.5428705436
211	0.542811695
212	0.5426982763
213	0.542614713
214	0.5424890135
215	0.5423685295
216	0.5423047461
217	0.5422449872
218	0.5421461209
219	0.5419367951
220	0.5418201059
221	0.5417458207
222	0.5417157843
223	0.5415771637
224	0.5415243247
225	0.5414535887
226	0.5414133901
227	0.5413070348
228	0.5411853063
229	0.5409965538
230	0.5408959081
231	0.5408040169
232	0.540727891
233	0.540659257
234	0.5405613528
235	0.5404959676
236	0.5403649165
237	0.5402409508
238	0.5402160175
239	0.5401707901
240	0.5400633989
241	0.5398611231
242	0.5397247526
243	0.5396787624
244	0.5395560853
245	0.5394825137
246	0.5394183284
247	0.5393623502
248	0.5393136876
249	0.5391676543
250	0.5389994402
251	0.5389607751
252	0.5389008313
253	0.5387861132
254	0.5387384269
255	0.5386444958
256	0.5385196143
257	0.5384137107
258	0.5383791982
259	0.5383285107
260	0.538212399
261	0.5381933044
262	0.5381629889
263	0.5381168556
264	0.5380264532
265	0.5379655429
266	0.5379253052
267	0.5378755697
268	0.5378381384
269	0.5377298259
270	0.5376366704
271	0.5376033681
272	0.5375038079
273	0.5374428638
274	0.5373415277
275	0.5372795192
276	0.5371858544
277	0.5370238838
278	0.5368970213
279	0.5368626401
280	0.5366846464
281	0.5366491043
282	0.5365567824
283	0.5364436258
284	0.5362379549
285	0.5361625229
286	0.5361172016
287	0.5360719
288	0.5360509097
289	0.5359870142
290	0.5358634714
291	0.535768948
292	0.5357117046
293	0.535636437
294	0.535523858
295	0.5354518139
296	0.5353989272
297	0.5353465385
298	0.5351445374
299	0.5350059124
300	0.5349339477
301	0.5348345024
302	0.5347439118
303	0.5346601164
304	0.5346060267
305	0.5344717574
306	0.5343812824
307	0.5343090581
308	0.5341343737
309	0.5340145369
310	0.5339177689
311	0.5337635852
312	0.5336479583
313	0.5335736538
314	0.5334609852
315	0.53341244
316	0.5333917306
317	0.5332940712
318	0.5332532051
319	0.5332373169
320	0.5330823084
321	0.5330128871
322	0.5328361
323	0.5326926769
324	0.5325927807
325	0.5324254771
326	0.5324032194
327	0.5323614814
328	0.5322661232
329	0.5320717753
330	0.5320646666
331	0.5319949894
332	0.5318090782
333	0.5317637647
334	0.5317316053
335	0.5317155311
336	0.5316148584
337	0.5315605119
338	0.5313974707
339	0.5312917039
340	0.5311867543
341	0.5311793235
342	0.5310535713
343	0.5310228887
344	0.5309697353
345	0.5308576884
346	0.530638008
347	0.5306080502
348	0.5305356762
349	0.5304766463
350	0.5304229943
351	0.5303144736
352	0.5301168015
353	0.5299754208
354	0.5299275417
355	0.5298169012
356	0.5297967375
357	0.5296820692
358	0.5295648588
359	0.5294447803
360	0.5293862689
361	0.5293270473
362	0.5292825787
363	0.529168078
364	0.5291208833
365	0.5289975621
366	0.5288764139
367	0.5287795227
368	0.5286658627
369	0.5286419238
370	0.528474333
371	0.5283019979
372	0.528203118
373	0.5280374746
374	0.5279702111
375	0.5278166418
376	0.527752013
377	0.5275932663
378	0.5275108655
379	0.5274371298
380	0.5274200102
381	0.5272567492
382	0.5271536415
383	0.5270039572
384	0.526920791
385	0.5267650628
386	0.5265930367
387	0.5264601237
388	0.5264216639
389	0.5263402087
390	0.5261959019
391	0.526049928
392	0.5260021896
393	0.5259871669
394	0.5259442269
395	0.5257982506
396	0.525602675
397	0.5255502599
398	0.5255104307
399	0.525489695
400	0.5253766808
401	0.5252153561
402	0.5251150465
403	0.5249543628
404	0.5248079904
405	0.5246742228
406	0.5245332525
407	0.5244178105
408	0.5243090947
409	0.5242486481
410	0.5241211047
411	0.5240105732
412	0.5239505613
413	0.5239206491
414	0.5238254355
415	0.5236162783
416	0.5235222095
417	0.5234225453
418	0.5232241653
419	0.5232072516
420	0.5230946861
421	0.5230340891
422	0.5229149567
423	0.5227624073
424	0.5226226586
425	0.5225807808
426	0.5224534297
427	0.522410175
428	0.5222429505
429	0.5221403295
430	0.522056967
431	0.5219628194
432	0.5218592751
433	0.5217444305
434	0.5216921601
435	0.5215166515
436	0.5213641109
437	0.5211794917
438	0.5211590967
439	0.5210556367
440	0.521034505
441	0.5208817613
442	0.5207189122
443	0.5205417456
444	0.5205319381
445	0.5204934331
446	0.5204805882
447	0.5204067926
448	0.5202516977
449	0.5201054291
450	0.5200894413
451	0.5199653635
452	0.5198092344
453	0.5197283085
454	0.5196212783
455	0.5195301218
456	0.5193916039
457	0.5193035403
458	0.5192385688
459	0.5190966645
460	0.5189368258
461	0.5188050287
462	0.5187909014
463	0.5187777929
464	0.5186673428
465	0.5185149825
466	0.5184216594
467	0.5182577914
468	0.5182456367
469	0.5182299479
470	0.5182228825
471	0.5180772293
472	0.5178992649
473	0.5177899911
474	0.5176010999
475	0.5175253029
476	0.5174337799
477	0.5173126984
478	0.5171822952
479	0.5171702336
480	0.5171615755
481	0.5170251001
482	0.5170125064
483	0.5169450994
484	0.5169348199
485	0.5169278918
486	0.5167580881
487	0.5165585849
488	0.5164786123
489	0.5164641847
490	0.5163533874
491	0.5162222489
492	0.5161233531
493	0.5159916463
494	0.5158225489
495	0.515685212
496	0.515674762
497	0.5156598402
498	0.5156453018
499	0.5156296563
500	0.5155076312
501	0.5155008943
502	0.5154066496
503	0.515312424
504	0.5153002819
505	0.5152073614
506	0.5152018171
507	0.5151993588
508	0.5151373621
509	0.5151298045
510	0.5151240185
511	0.5149713066
512	0.5149630739
513	0.5147996441
514	0.514777165
515	0.5146718247
516	0.5145824279
517	0.514574497
518	0.5144431861
519	0.514435002
520	0.5144245034
521	0.5142839689
522	0.5141441667
523	0.5140302048
524	0.5139247843
525	0.5139168208
526	0.5137777029
527	0.5136882713
528	0.5136113182
529	0.513537324
530	0.5133988619
531	0.5133883961
532	0.5132940669
533	0.5132807864
534	0.5132701977
535	0.5132574854
536	0.5131429208
537	0.5130436296
538	0.513034748
539	0.5129572693
540	0.5129411555
541	0.5129348585
542	0.512927303
543	0.5127830784
544	0.5127744562
545	0.5127154884
546	0.5125742795
547	0.5125638965
548	0.5125544725
549	0.5124316889
550	0.5122712755
551	0.5121634081
552	0.5120932297
553	0.5119499037
554	0.5117836769
555	0.5117751072
556	0.5116382274
557	0.5116271144
558	0.5115090666
559	0.5114386702
560	0.5113370365
561	0.5111923487
562	0.5111310108
563	0.5109957551
564	0.5108464297
565	0.5106681266
566	0.5105739798
567	0.5105645774
568	0.5104693384
569	0.5103223706
570	0.5101914077
571	0.5101632754
572	0.5101547165
573	0.5100006319
574	0.5099867093
575	0.5099510175
576	0.5099438923
577	0.5098647328
578	0.5098550124
579	0.5097368999
580	0.5096818147
581	0.5095410525
582	0.5095331
583	0.5094480587
584	0.5093530861
585	0.5093439722
586	0.5092233535
587	0.5090615445
588	0.5089126553
589	0.5089032404
590	0.5089008693
591	0.5088752698
592	0.508850921
593	0.5087651188
594	0.5085961279
595	0.5085864292
596	0.508422037
597	0.5084197764
598	0.5084114022
599	0.5082387766
600	0.5082050786
601	0.5081695614
602	0.5080626123
603	0.5079077864
604	0.5078167669
605	0.507802322
606	0.5077209621
607	0.5076383654
608	0.5076316544
609	0.5076243356
610	0.5074876361
611	0.5074824756
612	0.5073986114
613	0.5073894764
614	0.5073819554
615	0.5073485077
616	0.5071863007
617	0.5071727231
618	0.5070741528
619	0.5070663454
620	0.5069865763
621	0.5069773926
622	0.5068343432
623	0.5067293405
624	0.5066175315
625	0.5066150684
626	0.506529699
627	0.5065115731
628	0.5065020876
629	0.5063215806
630	0.5061633313
631	0.5061577615
632	0.5061516976
633	0.5060575894
634	0.5059650619
635	0.5059465197
636	0.505906424
637	0.5058340516
638	0.5057857856
639	0.5057825814
640	0.5056948374
641	0.5056852922
642	0.5056004517
643	0.5054353713
644	0.5054216047
645	0.5054136139
646	0.505403549
647	0.5053137466
648	0.5053075174
649	0.5051179316
650	0.5050199765
651	0.5048791879
652	0.5047976207
653	0.504676613
654	0.5046632069
655	0.5045445175
656	0.5044242025
657	0.50441512
658	0.5043315524
659	0.5043174567
660	0.5042035478
661	0.5041991795
662	0.5041202044
663	0.5041162972
664	0.5040334436
665	0.5040229891
666	0.5040124858
667	0.5038973896
668	0.50378607
669	0.5037663897
670	0.5037579993
671	0.5036907935
672	0.5036817396
673	0.5036763578
674	0.5036685423
675	0.5036659738
676	0.503659622
677	0.5036541217
678	0.503649728
679	0.5035759496
680	0.5034569687
681	0.5034526718
682	0.5034488657
683	0.5033726918
684	0.5033687434
685	0.5032433254
686	0.5031662977
687	0.5030648739
688	0.5030509275
689	0.5030477472
690	0.5030000089
691	0.5028791561
692	0.5028727501
693	0.5027151086
694	0.5025673546
695	0.5024692641
696	0.5023306934
697	0.5023255222
698	0.5023199009
699	0.5023080955
700	0.5023007003
701	0.5022841615
702	0.5022790352
703	0.5022721892
704	0.5022647083
705	0.5022496425
706	0.5022365024
707	0.502231828
708	0.5021043844
709	0.502009153
710	0.5020045922
711	0.5019990516
712	0.5019952198
713	0.501950924
714	0.5019448548
715	0.5019395546
716	0.501838941
717	0.5018127554
718	0.501694502
719	0.5016905046
720	0.501685444
721	0.5015511723
722	0.5015485972
723	0.5014067823
724	0.5014032759
725	0.5012908362
726	0.501231614
727	0.5011725473
728	0.5011361977
729	0.5009808048
730	0.500926922
731	0.5009068745
732	0.500902552
733	0.5008948593
734	0.5008471999
735	0.5008409025
736	0.5007829797
737	0.5006886338
738	0.5006839407
739	0.500522551
740	0.5004656256
741	0.5004595425
742	0.500452113
743	0.5003739515
744	0.5003705237
745	0.5003103795
746	0.5001364999
747	0.5001300007
748	0.5000733833
749	0.5000691514
750	0.500067389
751	0.4999821296
752	0.4999757432
753	0.4998540831
754	0.4997251734
755	0.4997101326
756	0.4996288608
757	0.499557076
758	0.4994574061
759	0.499313787
760	0.499185862
761	0.4990790191
762	0.4989783892
763	0.498964979
764	0.4989623329
765	0.4989518084
766	0.4988382411
767	0.4988324772
768	0.4988271779
769	0.4988194293
770	0.4988043885
771	0.4986885557
772	0.4986801948
773	0.4986783356
774	0.49867099
775	0.4986695093
776	0.4986629245
777	0.4986124108
778	0.4985565433
779	0.498476463
780	0.4984724024
781	0.4984651295
782	0.4984633982
783	0.4984607863
784	0.4984550728
785	0.4984526607
786	0.498450224
787	0.498443169
788	0.4983655267
789	0.4982954412
790	0.4981973182
791	0.4981320109
792	0.4981304622
793	0.4980625383
794	0.4979425493
795	0.4979336875
796	0.4977957688
797	0.4977768389
798	0.4977294034
799	0.497579277
800	0.4975744819
801	0.4975706946
802	0.497559927
803	0.4974776956
804	0.4974741634
805	0.4974703863
806	0.497442453
807	0.4974089795
808	0.4972597767
809	0.4971719846
810	0.4970977839
811	0.4970867017
812	0.4970779864
813	0.4970762369
814	0.4969450184
815	0.4968302218
816	0.4967868048
817	0.4967083486
818	0.4966600227
819	0.4966545124
820	0.4966511672
821	0.4965732264
822	0.4965675925
823	0.4964557133
824	0.4964275621
825	0.4964260481
826	0.496415442
827	0.4964132884
828	0.4963982529
829	0.496393728
830	0.496388846
831	0.496376646
832	0.4963732718
833	0.496360579
834	0.4962797883
835	0.4962707346
836	0.496233311
837	0.4961857081
838	0.496068887
839	0.4960668248
840	0.4959941701
841	0.495987769
842	0.4959026296
843	0.495800291
844	0.495687566
845	0.4956698581
846	0.4956662306
847	0.4956626864
848	0.4955252449
849	0.495517086
850	0.4954036524
851	0.495400494
852	0.4953965858
853	0.4952961701
854	0.4952912772
855	0.4952877534
856	0.4952842787
857	0.495270674
858	0.4952695785
859	0.4952120343
860	0.4950746903
861	0.4950601261
862	0.495056108
863	0.4950536365
864	0.4950413665
865	0.4950334051
866	0.4950280262
867	0.4949685203
868	0.4949643844
869	0.4949605539
870	0.4949560117
871	0.494847998
872	0.4948312808
873	0.494829422
874	0.494824672
875	0.4947230498
876	0.4946286047
877	0.494616464
878	0.4945842846
879	0.4945332507
880	0.4945276048
881	0.4944182434
882	0.4943022793
883	0.4942980058
884	0.4942920118
885	0.4941952284
886	0.4941785599
887	0.4940839993
888	0.4940782884
889	0.4939664447
890	0.4939567908
891	0.4938019217
892	0.4936875014
893	0.4936787079
894	0.4936754274
895	0.4936712171
896	0.493570076
897	0.4934533726
898	0.4933846748
899	0.4933814598
900	0.4932192638
901	0.4932147727
902	0.4931227019
903	0.4931171693
904	0.4930020245
905	0.4929988063
906	0.4929932493
907	0.4929540435
908	0.4929004049
909	0.4928504728
910	0.4927572007
911	0.4926719316
912	0.4926654034
913	0.4926615314
914	0.4925458461
915	0.4924146607
916	0.4922969754
917	0.4921435919
918	0.4921200836
919	0.4921108699
920	0.4920986351
921	0.4920938727
922	0.4919911236
923	0.4919864318
924	0.4919175338
925	0.49190699
926	0.4918809167
927	0.4918200817
928	0.4918047332
929	0.4918011778
930	0.4917985762
931	0.4917566438
932	0.4917524566
933	0.4917479301
934	0.4916860178
935	0.4916823468
936	0.4915753145
937	0.4915497347
938	0.4915458061
939	0.4915145163
940	0.4914964916
941	0.4914917203
942	0.4914272447
943	0.4914178407
944	0.4914123347
945	0.4912659231
946	0.4912258785
947	0.4912240788
948	0.4911267282
949	0.4911241773
950	0.4911208509
951	0.4911068373
952	0.4911026796
953	0.4909653665
954	0.490839379
955	0.4907439504
956	0.4907385119
957	0.4907344623
958	0.4906243153
959	0.4906189382
960	0.4905891511
961	0.4905792746
962	0.4904677541
963	0.4904603033
964	0.4904564416
965	0.4904321181
966	0.4904268732
967	0.4903543914
968	0.490348215
969	0.490345424
970	0.4903381806
971	0.4902977355
972	0.4901494895
973	0.4900043699
974	0.4898527725
975	0.4897139553
976	0.4897049683
977	0.4896135146
978	0.4894563744
979	0.4894394959
980	0.4893485457
981	0.4893385776
982	0.4893319221
983	0.4892149508
984	0.4891536884
985	0.4890975228
986	0.4890944577
987	0.4890626415
988	0.4889921642
989	0.4889763614
990	0.4889117333
991	0.4888208155
992	0.4888190249
993	0.4888173709
994	0.4888164576
995	0.4888138111
996	0.4887966563
997	0.4887926213
998	0.4887798658
999	0.4886337863
